NIN_2_HFI,HFI_Name,PHC_CHC_Type,FACILITY_TYPE_IN_HWC,State_Name,District_Name,Taluka_Name,Block_Name,"Proposed Date","Progressive Date",PROGRESSIVE_FLAG,"Total Population in catchment area of facility","Total Population in Collated SHC","Total population above 30 years in catchment area of facility ","Number of villages covered under SHC","Number of urban wards/slums covered under UPHC","Started Population Enumeration","Universal screening of NCDs started for hypertension","Universal screening of NCDs started for Diabetes","Universal screening of NCDs started for oral cancer","Universal screening of NCDs started for breast cancer","Universal screening of NCDs started for cervical cancer","Yoga session/Wellness activity initiated","Medicines available as per the guidelines","Types of medicines available at Ayushman Arogya Mandir","AYUSH Medicines available","Types of AYUSH medicines available at Ayushman Arogya Mandir"," Diagnostics available as per the guidelines","Type of Diagnostics Available","Ayushman Arogya Mandirs having Tablets","Total Number of Tablets","Ayushman Arogya Mandirs having Desktop/laptop","Ayushman Arogya Mandirs having Internet connectivity"," Teleconsultation services","Using CPHC APP","Using ANMOL APP","Using State Specific APP"," ECHO Spoke Available","Provided Smartphone to ASHA","ASHA provided Smart phones","Tablet Purchase Type","Smartphone Purchase Type","Ownership Status","Completed Repair/Renovation","Completed Branding","Area in square feet of Ayushman Arogya Mandir building","Type of Building","Type of Internet connection","Number of Diagnostic services/tests conducted in house","Number of diagnostic services/tests functional in hub and spoke model","Number of Diagnostic services/tests outsourced","Status of JAS constitution","Total Number of JAS members","Total Number of JAS Members trained","Oral care roll out status","ENT care roll out status","EYE care roll out status","Mental Health roll out status","Palliative Care roll out status","Elderly Care roll out status","Emergency Medical Care roll out status","oral care roll out date","ENT care roll out date","EYE care roll out date","Mental Health roll out date","Palliative Care roll out date","Elderly Care roll out date","Emergency Medical Care roll out date","Number of MAS within catchment area",NUMBERS_MASS_MEMBERS,"Facility has received state NQAS certification","Date of state certification","Facility has received National NQAS certification","Date of National certification","Eat Safe Magic Box available","Number of VHSNC within catchment area",PARTNERS_NAME,"Created Date","Updated Date","Modified By",FPE_Data_Source,FPE_Valid_Entry,FPE_Status,FPE_Verified_ST,FPE_Verified_DS,FPE_Verified_FU,memberID,FPE_Update_Entry,"Progressive Flag","Operational Flag",FUNCTIONAL_FLAG,"Human Resource Criteria","Training completed in NCD Criteria","Medicines available Criteria","Diagnostics available Criteria","Population Enumeration Criteria","NCD Screening Started Criteria","IT system available Criteria","Use of CHPC APP Criteria","ECHO Spoke Criteria","Teleconsultation started Criteria","Branding completed Criteria","Wellness Activity started Criteria","MO In Position","CHO In Position","Staffs Nurse In Position"," MPW Female In Position"," MPW Male In Position"," Asha In Position",HR_Lab_Technician,HR_Pharmacists,"FP HR MO Ayush In Position","FP HR LT/LA In Position","FP HR Pharmacist(Allopathy) In Position","FP HR Pharmacist(Ayush) In Position","FP HR Yoga Male In Position","FP HR Yoga Female In Position",DATA_SOURCE,"Training completed in Induction Module for CHOs","Training completed in Universal screening of NCD-CHO","IT Training","Training completed in Universal screening of NCD-MO","Total MO Trained in Universal screening of NCD","Training completed in VIA for cervical cancer screening","Total MO trained in VIA for Cervical Cancer screening","Facilities started training in IT-MO","Total MO trained in IT","Training completed in Universal screening of NCD","Total SN trained in Universal Screening of NCD","Training completed in VIA for cervical cancer screening","Total SN Trained in Universal screening of NCD","Facilities started training in IT-SN","Total SN trained in IT","Facilities started training in Universal Screening of NCDs-MPW-F","Total MPW-F trained in Universal Screening of NCD","Facilities started training in IT-MPW-F","Total MPW-F trained in IT","Facilities started training in Universal Screening of NCDs-MPW-M","Total MPW-M trained in Universal Screening of NCD","Facilities started training in IT-MPW-M","Total MPW-M trained in IT","Facilities started training in Universal Screening of NCDs-ASHA","Total ASHA trained in Universal Screening of NCD","Facilities started training in IT-ASHA","Total ASHA trained in IT","FP MO Ayush training in Universal Screening of NCDs","FP MO Ayush Total trained in Universal Screening of NCD","FP MO Ayush training in IT","FP MO Ayush Total trained in IT","FP LTLA training in Universal Screening of NCDs","FP LTLA Total trained in Universal Screening of NCD","FP LTLA training in IT","FP LTLA Total trained in IT","FP Pharmacist(Allopathy) training in Universal Screening of NCDs","FP Pharmacist(Allopathy) Total trained in Universal Screening of NCD","FP Pharmacist(Allopathy) training in IT","FP Pharmacist(Allopathy) Total trained in IT","FP Pharmacist(Ayush) training in Universal Screening of NCDs","FP Pharmacist(Ayush) Total trained in Universal Screening of NCD","FP Pharmacist(Ayush) training in IT","FP Pharmacist(Ayush) Total trained in IT","FP Yoga(male) training in Universal Screening of NCDs","FP Yoga(male) Total trained in Universal Screening of NCD","FP Yoga(male) training in IT","FP Yoga(male) Total trained in IT","FP Yoga(female) training in Universal Screening of NCDs","FP Yoga(female) Total trained in Universal Screening of NCD","FP Yoga(female) training in IT","FP Yoga(female) Total trained in IT","Financial Year of Kayakalp Awards","Ayushman Arogya Mandir received peer reviewed score of 70 and above for Kayakalp","Date of certification ","Ayushman Arogya Mandir awarded district Kayakalp award","Date of receiving award","Operational Date"
2784671345,"PHC CHINIYA","Primary Health Centre",PHC,Jharkhand,Garhwa,RANKA,RANKA,2019-01-30,2022-04-28,1,"23,548","23,548","11,365",56,N/A,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,80,N/A,N/A,Yes,10,Yes,1,Yes,Yes,Yes,Yes,No,Yes,No,Yes,1,2,1,"State Government",Yes,Yes,"5,000","Pucca with RCC",4,5,5,0,Yes,7,7,Yes,Yes,Yes,Yes,No,No,No,2021-03-01,2021-03-01,2021-03-01,2021-03-01,0000-00-00,0000-00-00,0000-00-00,N/A,,No,0000-00-00,No,0000-00-00,Yes,23,,2022-04-28,2023-12-05,6,1,1,1,N/A,2023-12-05,N/A,"1,124",0,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,1,0,1,1,1,23,0,,0,0,0,0,N/A,N/A,0,No,No,No,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,23,Yes,23,No,N/A,No,N/A,No,N/A,No,N/A,No,N/A,No,N/A,No,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,122",No,0000-00-00,No,0000-00-00,2022-04-28
2827482668,"PHC RAMKANDA","Primary Health Centre",PHC,Jharkhand,Garhwa,RANKA,RANKA,2019-01-30,2022-04-28,1,"16,770","16,770","8,562",45,N/A,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,80,N/A,N/A,Yes,10,Yes,1,Yes,Yes,Yes,Yes,No,Yes,No,Yes,1,2,2,"State Government",Yes,Yes,"5,000","Pucca with RCC",4,5,5,0,Yes,7,7,Yes,Yes,Yes,Yes,No,No,No,2021-01-01,2021-01-01,2021-01-01,2021-01-01,0000-00-00,0000-00-00,0000-00-00,N/A,,No,0000-00-00,No,0000-00-00,Yes,21,,2022-04-28,2023-12-05,6,1,1,1,N/A,2023-12-05,N/A,"1,124",0,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,1,0,1,1,1,21,0,,0,0,0,0,N/A,N/A,0,No,No,No,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,No,N/A,No,N/A,No,N/A,No,N/A,No,N/A,No,N/A,No,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,122",No,0000-00-00,No,0000-00-00,2022-04-28
1125168326,"Rajkiya Ayurvedic Aushdhalaya, Ranka",SubCentre,AYUSH,Jharkhand,Garhwa,RANKA,RANKA,2022-11-04,2022-11-14,1,"5,000",N/A,"1,875",5,N/A,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,10,Yes,10,Yes,10,Yes,1,Yes,Yes,Yes,Yes,No,Yes,No,Yes,5,1,1,"State Government",Yes,Yes,"2,000","Pucca with RCC",4,3,2,5,No,0,0,Yes,Yes,Yes,Yes,No,No,No,2022-09-23,2022-09-23,2022-09-23,2022-09-23,0000-00-00,0000-00-00,0000-00-00,N/A,,No,0000-00-00,No,0000-00-00,N/A,5,,2022-11-14,2023-12-05,6,1,1,1,N/A,2023-12-05,N/A,"1,124",0,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,0,1,N/A,0,0,5,0,,N/A,N/A,N/A,N/A,1,0,0,Yes,Yes,Yes,No,N/A,No,N/A,No,N/A,N/A,N/A,N/A,0,N/A,N/A,No,N/A,No,N/A,No,N/A,No,N/A,Yes,5,Yes,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,1,Yes,1,No,N/A,No,N/A,"2,122",No,0000-00-00,No,0000-00-00,2022-11-14
6267428461,"HSC ADWARA",SubCentre,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,2020-10-15,2021-03-31,1,"9,500",N/A,"3,515",9,N/A,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,105,N/A,N/A,Yes,1,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,2,1,Rented,Yes,Yes,"1,003","Pucca with RCC",4,1,1,1,Yes,16,10,Yes,Yes,Yes,Yes,No,Yes,No,2023-12-01,2023-12-01,2023-12-01,2023-12-01,0000-00-00,2023-12-01,0000-00-00,N/A,,No,0000-00-00,No,0000-00-00,N/A,1,,2021-03-31,2023-12-01,6,1,1,1,N/A,2023-12-01,N/A,"1,127",0,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,N/A,1,1,5,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0,Yes,Yes,Yes,No,N/A,No,N/A,No,N/A,N/A,N/A,N/A,0,N/A,N/A,Yes,1,Yes,1,Yes,1,Yes,1,Yes,5,Yes,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,122",No,0000-00-00,No,0000-00-00,2021-03-31
1881474546,"HSC ALAGDIHA",SubCentre,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,2020-10-15,2021-03-15,1,"6,448",N/A,"2,015",2,N/A,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,105,N/A,N/A,Yes,7,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,2,2,Rented,Yes,Yes,"1,000","Pucca with RCC",4,1,11,1,Yes,12,6,Yes,Yes,Yes,Yes,No,Yes,No,2023-12-01,2023-12-01,2023-12-01,2023-12-01,0000-00-00,2023-12-01,0000-00-00,N/A,,No,0000-00-00,No,0000-00-00,N/A,1,,2021-02-24,2023-12-01,6,1,1,1,N/A,2023-12-01,N/A,"1,127",0,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,N/A,1,1,3,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0,Yes,Yes,Yes,No,N/A,No,N/A,No,N/A,N/A,N/A,N/A,0,N/A,N/A,Yes,1,Yes,1,Yes,1,Yes,1,Yes,3,Yes,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,122",No,0000-00-00,No,0000-00-00,2021-03-15
8261837820,"HSC AURA",SubCentre,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,2022-05-18,2023-01-27,1,"11,137",N/A,"4,120",6,N/A,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,90,N/A,N/A,Yes,1,No,N/A,No,Yes,Yes,Yes,No,Yes,No,No,N/A,0,0,Rented,Yes,Yes,"1,000","Pucca with RCC",4,0,0,0,No,0,0,Yes,Yes,Yes,Yes,No,Yes,No,2023-12-01,2023-12-01,2023-12-01,2023-12-01,0000-00-00,2023-12-01,0000-00-00,N/A,,No,0000-00-00,No,0000-00-00,N/A,6,,2022-06-18,2023-12-01,6,1,1,1,N/A,2023-12-01,N/A,"1,127",0,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,0,1,N/A,7,8,1,0,,N/A,N/A,N/A,N/A,N/A,N/A,0,Yes,Yes,Yes,No,N/A,No,N/A,No,N/A,N/A,N/A,N/A,0,N/A,N/A,Yes,1,Yes,1,Yes,2,Yes,6,Yes,1,Yes,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,122",No,0000-00-00,No,0000-00-00,2023-01-27
4243374818,"HSC BAGODIH",SubCentre,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,2020-10-15,2023-09-14,1,"15,352",N/A,"5,680",10,N/A,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,7,N/A,N/A,Yes,1,Yes,1,No,Yes,Yes,Yes,No,Yes,No,No,N/A,2,0,"Gram Panchayat",Yes,Yes,"1,200","Pucca with RCC",4,1,1,1,No,0,0,Yes,Yes,Yes,Yes,No,Yes,No,2023-12-01,2023-12-01,2023-12-01,2023-12-01,0000-00-00,2023-12-01,0000-00-00,N/A,,No,0000-00-00,No,0000-00-00,N/A,5,,2022-06-18,2024-02-22,6,1,1,1,N/A,2024-02-22,N/A,"1,127",0,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,0,1,N/A,1,1,7,0,,N/A,N/A,N/A,N/A,N/A,N/A,0,Yes,Yes,Yes,No,N/A,No,N/A,No,N/A,N/A,N/A,N/A,0,N/A,N/A,Yes,1,Yes,1,Yes,1,Yes,1,Yes,7,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,122",No,0000-00-00,No,0000-00-00,2023-09-14
3541322156,"HSC BANDHKHARO",SubCentre,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,2022-05-18,2023-02-08,1,"12,673",N/A,"4,815",7,N/A,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,47,N/A,N/A,Yes,1,No,N/A,No,Yes,Yes,Yes,No,Yes,No,No,N/A,0,0,"State Government",Yes,Yes,"1,200","Pucca with RCC",4,1,1,1,No,0,0,Yes,Yes,Yes,Yes,No,Yes,No,2023-12-01,2023-12-01,2023-12-01,2023-12-01,0000-00-00,2023-12-01,0000-00-00,N/A,,No,0000-00-00,No,0000-00-00,N/A,7,,2022-06-18,2024-01-30,6,1,1,1,N/A,2024-01-30,N/A,"1,127",0,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,0,1,N/A,1,1,9,0,,N/A,N/A,N/A,N/A,N/A,N/A,0,Yes,Yes,Yes,No,N/A,No,N/A,No,N/A,N/A,N/A,N/A,0,N/A,N/A,Yes,1,Yes,1,Yes,1,Yes,1,Yes,6,Yes,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,122",No,0000-00-00,No,0000-00-00,2023-02-08
7413548343,"HSC BEKO",SubCentre,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,2022-05-18,2024-01-31,1,"18,662",N/A,"3,904",4,N/A,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,30,N/A,N/A,Yes,1,No,N/A,No,Yes,Yes,Yes,No,Yes,No,No,N/A,0,0,"Gram Panchayat",Yes,Yes,"1,200","Pucca with RCC",4,1,1,1,No,0,0,Yes,Yes,Yes,Yes,No,Yes,No,2024-01-04,2024-01-04,2024-01-04,2024-01-04,0000-00-00,2024-01-04,0000-00-00,N/A,,No,0000-00-00,No,0000-00-00,N/A,7,,2022-06-18,2024-01-31,6,1,1,1,N/A,2024-01-31,N/A,"1,127",0,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,0,1,N/A,1,1,5,0,,N/A,N/A,N/A,N/A,N/A,N/A,0,Yes,Yes,Yes,No,N/A,No,N/A,No,N/A,N/A,N/A,N/A,0,N/A,N/A,Yes,1,Yes,1,Yes,1,Yes,1,Yes,5,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,122",No,0000-00-00,No,0000-00-00,2024-01-31
1378424673,"HSC DONDLO",SubCentre,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,2020-10-15,2021-03-15,1,"17,000",N/A,"6,290",9,N/A,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,105,N/A,N/A,Yes,1,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,2,1,Rented,Yes,Yes,"1,000","Pucca with RCC",4,1,1,1,Yes,18,12,Yes,Yes,Yes,Yes,No,Yes,No,2023-12-01,2023-12-01,2023-12-01,2023-12-01,0000-00-00,2023-12-01,0000-00-00,N/A,,No,0000-00-00,No,0000-00-00,N/A,1,,2021-02-17,2023-12-01,6,1,1,1,N/A,2023-12-01,N/A,"1,127",0,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,N/A,1,1,10,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0,Yes,Yes,Yes,No,N/A,No,N/A,No,N/A,N/A,N/A,N/A,0,N/A,N/A,Yes,1,Yes,1,Yes,1,Yes,1,Yes,10,Yes,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,122",No,0000-00-00,No,0000-00-00,2021-03-15
5522756518,"HSC GHUTIA PESHRA",SubCentre,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,2022-05-18,2024-01-30,1,"7,777",N/A,"2,877",5,N/A,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,22,N/A,N/A,Yes,1,No,N/A,No,Yes,Yes,Yes,No,Yes,No,No,N/A,0,0,"Gram Panchayat",Yes,Yes,"2,000","Pucca with RCC",4,1,1,1,No,0,0,Yes,Yes,Yes,Yes,No,Yes,No,2024-01-11,2024-01-11,2024-01-11,2024-01-11,0000-00-00,2024-01-11,0000-00-00,N/A,,No,0000-00-00,No,0000-00-00,N/A,6,,2022-06-18,2024-01-30,6,1,1,1,N/A,2024-01-30,N/A,"1,127",0,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,0,1,N/A,1,1,7,0,,N/A,N/A,N/A,N/A,N/A,N/A,0,Yes,Yes,Yes,No,N/A,No,N/A,No,N/A,N/A,N/A,N/A,0,N/A,N/A,Yes,1,Yes,1,Yes,1,Yes,1,Yes,5,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,122",No,0000-00-00,No,0000-00-00,2024-01-30
2774826248,"HSC KAPILO",SubCentre,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,2022-05-18,2024-01-30,1,"14,281",N/A,"5,283",10,N/A,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,64,N/A,N/A,Yes,1,No,N/A,No,Yes,Yes,Yes,No,Yes,No,No,N/A,0,0,"State Government",Yes,Yes,"2,000","Pucca with Tiles for roof",4,1,1,1,No,0,0,Yes,Yes,Yes,Yes,No,Yes,No,2024-01-04,2024-01-04,2024-01-04,2024-01-04,0000-00-00,2024-01-04,0000-00-00,N/A,,No,0000-00-00,No,0000-00-00,N/A,8,,2022-06-18,2024-02-22,6,1,1,1,N/A,2024-02-22,N/A,"1,127",0,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,0,1,N/A,1,1,11,0,,N/A,N/A,N/A,N/A,N/A,N/A,0,Yes,Yes,Yes,No,N/A,No,N/A,No,N/A,N/A,N/A,N/A,0,N/A,N/A,Yes,1,Yes,1,Yes,1,Yes,1,Yes,10,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,122",No,0000-00-00,No,0000-00-00,2024-01-30
4248816631,"HSC KHESKHARI",SubCentre,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,2018-12-08,2023-09-15,1,"15,200",N/A,"5,624",13,N/A,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,1,N/A,N/A,Yes,1,Yes,1,No,Yes,Yes,Yes,No,Yes,No,No,N/A,2,0,Rented,Yes,Yes,"2,000","Pucca with RCC",4,1,1,1,No,0,0,Yes,Yes,Yes,Yes,No,Yes,No,2023-12-01,2023-12-01,2023-12-01,2023-12-01,0000-00-00,2023-12-01,0000-00-00,N/A,,No,0000-00-00,No,0000-00-00,N/A,5,,0000-00-00,2023-12-01,6,1,1,1,N/A,2023-12-01,N/A,"1,127",0,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,0,1,N/A,1,1,11,0,,N/A,N/A,N/A,N/A,N/A,N/A,0,Yes,Yes,Yes,No,N/A,No,N/A,No,N/A,N/A,N/A,N/A,0,N/A,N/A,Yes,1,Yes,1,Yes,1,Yes,1,Yes,11,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,223",No,0000-00-00,No,0000-00-00,2023-09-15
5142112670,"HSC KOYRIDIH",SubCentre,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,2020-10-15,2023-09-18,1,"5,000",N/A,"1,850",8,N/A,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,74,N/A,N/A,Yes,1,Yes,1,No,Yes,Yes,Yes,No,Yes,No,No,N/A,2,0,"State Government",Yes,Yes,"1,100",Pre-fabricated,4,1,1,1,No,0,0,Yes,Yes,Yes,Yes,No,Yes,No,2023-12-01,2023-12-01,2023-12-01,2023-12-01,0000-00-00,2023-12-01,0000-00-00,N/A,,No,0000-00-00,No,0000-00-00,N/A,4,,2022-06-18,2023-12-01,6,1,1,1,N/A,2023-12-01,N/A,"1,127",0,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,0,1,N/A,1,1,9,0,,N/A,N/A,N/A,N/A,N/A,N/A,0,Yes,Yes,Yes,No,N/A,No,N/A,No,N/A,N/A,N/A,N/A,0,N/A,N/A,Yes,1,Yes,1,Yes,1,No,N/A,Yes,9,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,122",No,0000-00-00,No,0000-00-00,2023-09-18
2352262162,"HSC KUSHMARJA",SubCentre,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,2018-12-08,2019-09-30,1,"16,600",N/A,"6,142",10,N/A,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,52,N/A,N/A,Yes,1,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,2,1,Rented,Yes,Yes,"1,363","Pucca with RCC",4,1,1,1,Yes,19,19,Yes,Yes,Yes,Yes,No,Yes,No,2023-12-01,2023-12-01,2023-12-01,2023-12-01,0000-00-00,2023-12-01,0000-00-00,N/A,,No,0000-00-00,No,0000-00-00,N/A,1,,0000-00-00,2024-02-22,6,1,1,1,N/A,2024-02-22,N/A,"1,127",0,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,N/A,1,1,9,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0,Yes,Yes,Yes,No,N/A,No,N/A,No,N/A,N/A,N/A,N/A,0,N/A,N/A,Yes,1,Yes,1,Yes,1,Yes,1,Yes,9,Yes,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,122",No,0000-00-00,No,0000-00-00,2019-09-30
4847253426,"HSC MANDRAMO",SubCentre,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,2022-05-18,2023-01-27,1,"17,508",N/A,"6,477",6,N/A,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,105,N/A,N/A,Yes,1,Yes,1,No,Yes,Yes,Yes,No,Yes,No,No,N/A,2,0,"Gram Panchayat",Yes,Yes,"1,000",Pre-fabricated,4,0,0,0,No,0,0,Yes,Yes,Yes,No,No,Yes,No,2023-12-01,2023-12-01,2023-12-01,0000-00-00,0000-00-00,2023-12-01,0000-00-00,N/A,,No,0000-00-00,No,0000-00-00,N/A,5,,2022-06-18,2023-12-01,6,1,1,1,N/A,2023-12-01,N/A,"1,127",0,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,0,1,N/A,1,1,7,0,,N/A,N/A,N/A,N/A,N/A,N/A,0,Yes,Yes,Yes,No,N/A,No,N/A,No,N/A,N/A,N/A,N/A,0,N/A,N/A,Yes,1,Yes,1,Yes,1,No,N/A,Yes,7,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,122",No,0000-00-00,No,0000-00-00,2023-01-27
5673176888,"HSC TIRLA",SubCentre,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,2018-12-08,2019-09-30,1,"17,140",N/A,"6,341",11,N/A,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,10,N/A,N/A,Yes,11,Yes,1,Yes,Yes,Yes,Yes,No,Yes,No,No,N/A,2,0,Rented,Yes,Yes,"1,500","Pucca with RCC",4,1,1,1,Yes,24,16,Yes,Yes,Yes,Yes,No,Yes,No,2023-12-01,2023-12-01,2023-12-01,2023-12-01,0000-00-00,2023-12-01,0000-00-00,N/A,,No,0000-00-00,No,0000-00-00,N/A,1,,0000-00-00,2024-02-22,6,1,1,1,N/A,2024-02-22,N/A,"1,127",0,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,0,1,N/A,1,1,11,0,,N/A,N/A,N/A,N/A,N/A,N/A,0,Yes,Yes,Yes,No,N/A,No,N/A,No,N/A,N/A,N/A,N/A,0,N/A,N/A,Yes,1,Yes,1,Yes,1,Yes,1,Yes,11,Yes,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,122",No,0000-00-00,No,0000-00-00,2019-09-30
